country_txt,provstate,city,nkill
India,Odisha,Gochhapada,0.0
India,Odisha,Golla Damodarpalli,0.0
India,Odisha,Gora Setu,0.0
India,Odisha,Goshaninuagon,0.0
India,Odisha,Gourapali,0.0
India,Odisha,Hanumantpur,1.0
India,Odisha,Hatamuniguda,0.0
India,Odisha,Hatibari,1.0
India,Odisha,Ijurupa,0.0
India,Odisha,Jadraguda,1.0
India,Odisha,Jagatsinghpur District,0.0
India,Odisha,Jajpur,0.0
India,Odisha,Jalaput,1.0
India,Odisha,Jandaraguda,0.0
India,Odisha,Janiguda,4.0
India,Odisha,Jantri,2.0
India,Odisha,Janturai,1.0
India,Odisha,Jeypore,0.0
India,Odisha,Jharbeda,0.0
India,Odisha,Jharsuguda,0.0
India,Odisha,Jhiliguda,1.0
India,Odisha,Jhoti Sahi,0.0
India,Odisha,Jodamb,0.0
India,Odisha,Jodamba,0.0
India,Odisha,Jolaputtu,0.0
India,Odisha,Jubaguda,2.0
India,Odisha,Jugasaipatna,0.0
India,Odisha,Kadambaguda,0.0
India,Odisha,Kalahandi District,2.0
India,Odisha,Kalamidadar,1.0
India,Odisha,Kalia Atal,0.0
India,Odisha,Kalia Atala,0.0
India,Odisha,Kaliajhali,0.0
India,Odisha,Kaliajhola,2.0
India,Odisha,Kaliatal,0.0
India,Odisha,Kalimela,1.0
India,Odisha,Kalimunda,0.0
India,Odisha,Kalyansinghpur,0.0
India,Odisha,Kamakshyanagar,1.0
India,Odisha,Kamalapada,1.0
India,Odisha,Kamarpali,0.0
India,Odisha,Kambesu,0.0
India,Odisha,Kanaguda,2.0
India,Odisha,Kandhabudha,1.0
India,Odisha,Kandhamal District,2.0
India,Odisha,Kanjalagou,0.0
India,Odisha,Kantapada,0.0
India,Odisha,Karanjuguda,1.0
India,Odisha,Karlapat,1.0
India,Odisha,Karli,0.0
India,Odisha,Kartalpali,0.0
India,Odisha,Kartanpalli,0.0
India,Odisha,Kasarda,0.0
India,Odisha,Kasuguda,0.0
India,Odisha,Katapali,1.0
India,Odisha,Kathapada,0.0
India,Odisha,Katlang,1.0
India,Odisha,Kattakonda,1.0
India,Odisha,Kechala,0.0
India,Odisha,Kendrapara,0.0
India,Odisha,Keonjhar,0.0
India,Odisha,Keonjhar District,0.0
India,Odisha,Keriaguda,2.0
India,Odisha,Khairaput,1.0
India,Odisha,Khairiput,1.0
India,Odisha,Khajuriguda,1.0
India,Odisha,Khamesi,0.0
India,Odisha,Khariaguda,0.0
India,Odisha,Kharprakhol,0.0
India,Odisha,Khurda,0.0
India,Odisha,Khuripani,1.0
India,Odisha,Kiriburu,0.0
India,Odisha,Kondatikarapada,1.0
India,Odisha,Kopara,1.0
India,Odisha,Koraput,8.0
India,Odisha,Koraput District,5.0
India,Odisha,Kotagad,0.0
India,Odisha,Kottamateru,1.0
India,Odisha,Kuaghar,1.0
India,Odisha,Kuanria,0.0
India,Odisha,Kudumulgumma Raba,1.0
India,Odisha,Kudumuluguma,2.0
India,Odisha,Kukurkund,0.0
India,Odisha,Kukurkunda,1.0
India,Odisha,Kulhiamunda,0.0
India,Odisha,Kumbhariput,3.0
India,Odisha,Kurab,0.0
India,Odisha,Kurmanur,1.0
India,Odisha,Kurub,1.0
India,Odisha,Kuryapadu,1.0
India,Odisha,Kusumaguda,0.0
India,Odisha,Lahidi,1.0
India,Odisha,Lakhapadar,0.0
India,Odisha,Lakhpadar,0.0
India,Odisha,Lamtaput,0.0
India,Odisha,Lanjigarh,0.0
India,Odisha,Lathore,0.0
India,Odisha,Loharam,0.0
India,Odisha,Machhakund,0.0
India,Odisha,Machkund,0.0
India,Odisha,Madakapadar,1.0
India,Odisha,Madakapodur,1.0
India,Odisha,Mahaguda,1.0
India,Odisha,Mahupadar,3.0
India,Odisha,Maji Gumandi,0.0
India,Odisha,Malakangiri,0.0
India,Odisha,Malkangiri,3.0
India,Odisha,Malkangiri District,4.0
India,Odisha,Mankidi,0.0
India,Odisha,Mathili,4.0
India,Odisha,Mathili District,1.0
India,Odisha,Melakajoba,0.0
India,Odisha,Miangpadar,0.0
India,Odisha,Mundaguda,1.0
India,Odisha,Mundher,0.0
India,Odisha,Mundibeda Benasa,3.0
India,Odisha,Mungabhumi,8.0
India,Odisha,Muniguda,0.0
India,Odisha,Murelguda,0.0
India,Odisha,Nabarangpur,2.0
India,Odisha,Naguluru,2.0
India,Odisha,Namerbali,0.0
India,Odisha,Namkonda,1.0
India,Odisha,Narayanpatna,3.0
India,Odisha,Niliguda,0.0
India,Odisha,Nirgundri,1.0
India,Odisha,Nuadihi,0.0
India,Odisha,Nuaguda,1.0
India,Odisha,Nuapada,2.0
India,Odisha,Nuapada District,1.0
India,Odisha,Nuapari,0.0
India,Odisha,Odia Pentha,1.0
India,Odisha,Orapadar,1.0
India,Odisha,Padia,0.0
India,Odisha,Pahadpadar,1.0
India,Odisha,Pahireju,0.0
India,Odisha,Paji Bahali,1.0
India,Odisha,Panasput,2.0
India,Odisha,Panimunda,0.0
India,Odisha,Pantimetla,1.0
India,Odisha,Papermetla,0.0
India,Odisha,Paradip,0.0
India,Odisha,Patana,3.0
India,Odisha,Patiamba,1.0
India,Odisha,Patob,0.0
India,Odisha,Patpani,1.0
India,Odisha,Patrapali,1.0
India,Odisha,Pattammundai,1.0
India,Odisha,Pedaitiki,1.0
India,Odisha,Pedapadu,0.0
India,Odisha,Pendajam,0.0
India,Odisha,Phiringia,0.0
India,Odisha,Pipili,0.0
India,Odisha,Piplapadar,1.0
India,Odisha,Pitala,0.0
India,Odisha,Podia,2.0
India,Odisha,Pokharibandha,1.0
India,Odisha,Potamunda,1.0
India,Odisha,Pottangi,4.0
India,Odisha,Potteru,1.0
India,Odisha,Puri,0.0
India,Odisha,Puri District,0.0
India,Odisha,Purushottampur,0.0
India,Odisha,Radanga,0.0
India,Odisha,Raghubari,0.0
India,Odisha,Rajangapadar,0.0
India,Odisha,Rajpur,1.0
India,Odisha,Ramaguda,1.0
India,Odisha,Ramgiri,0.0
India,Odisha,Rayagada,1.0
India,Odisha,Rayagada District,2.0
India,Odisha,Rengali,1.0
India,Odisha,Sakata,1.0
India,Odisha,Salepali,1.0
India,Odisha,Sambalpur,0.0
India,Odisha,Sanaguchibhata,1.0
India,Odisha,Sanbalijore,0.0
India,Odisha,Sandengleli,0.0
India,Odisha,Sandural,0.0
India,Odisha,Sangel,1.0
India,Odisha,Sanramloi,0.0
India,Odisha,Sapalajhola,1.0
India,Odisha,Saraikela,0.0
India,Odisha,Sargiguda,1.0
India,Odisha,Sarguli,0.0
India,Odisha,Sarkubandha,1.0
India,Odisha,Selpang,1.0
India,Odisha,Sesaput,1.0
India,Odisha,Sibida,0.0
India,Odisha,Sikarpie,1.0
India,Odisha,Silakota,2.0
India,Odisha,Silakuta,0.0
India,Odisha,Sinapali,1.0
India,Odisha,Singabaram,0.0
India,Odisha,Sirigiri,0.0
India,Odisha,Siriguda,1.0
India,Odisha,Sirla,2.0
India,Odisha,Srirampur,0.0
India,Odisha,Sudhakanda,2.0
India,Odisha,Sudhakunta,1.0
India,Odisha,Sunabeda,2.0
India,Odisha,Sundargarh,0.0
India,Odisha,Sundargarh District,2.0
India,Odisha,Sunki,5.0
India,Odisha,Supalu,1.0
India,Odisha,Swabhiman Anchal,0.0
India,Odisha,Swabhiman Anchala,0.0
India,Odisha,Tamaguda,1.0
India,Odisha,Tanginiguda,1.0
India,Odisha,Tankuapada,1.0
India,Odisha,Taupadar,0.0
India,Odisha,Tekguda,1.0
India,Odisha,Telarai,1.0
India,Odisha,Telengapada,0.0
India,Odisha,Telengapadara,0.0
India,Odisha,Telenpali,1.0
India,Odisha,Tikarpada,0.0
India,Odisha,Tikhali,0.0
India,Odisha,Tilarpanga,1.0
India,Odisha,Timurpalli,0.0
India,Odisha,Tirtol,0.0
India,Odisha,Trilochanpur,1.0
India,Odisha,Turekela,0.0
India,Odisha,Udaygiri,1.0
India,Odisha,Unknown,0.0
India,Odisha,Upar Pakhi,0.0
India,Odisha,Venkatapalem,0.0
India,Orissa,Almonda,1.0
India,Orissa,Ambajhari,3.0
India,Orissa,Anandpur,0.0
India,Orissa,Angul District,1.0
India,Orissa,Badrama,1.0
India,Orissa,Bajpur,31.0
India,Orissa,Baliguda,0.0
India,Orissa,Balipatna,1.0
India,Orissa,Bandugaon,0.0
India,Orissa,Bania,2.0
India,Orissa,Beleswar,2.0
India,Orissa,Bhubaneswar,0.0
India,Orissa,Birikota,0.0
India,Orissa,Boipariguda,0.0
India,Orissa,Brahmangaon,5.0
India,Orissa,Buduguda,1.0
India,Orissa,Burla,2.0
India,Orissa,Champajharan,1.0
India,Orissa,Chandiposh,0.0
India,Orissa,Chandipur,0.0
India,Orissa,Chandrapur,0.0
India,Orissa,Chintalwada,0.0
India,Orissa,Chitrakonda,1.0
India,Orissa,Cuttack,4.0
India,Orissa,Dadha,1.0
India,Orissa,Daitari,0.0
India,Orissa,Dakadihi,1.0
India,Orissa,Damanjodi,11.0
India,Orissa,Dharamgarh,1.0
India,Orissa,Dhenkanal,3.0
India,Orissa,Dusura,1.0
India,Orissa,Gajapati District,0.0
India,Orissa,Govindpalli,1.0
India,Orissa,Handibhanga,1.0
India,Orissa,Harichandpur,1.0
India,Orissa,Jajpur,0.0
India,Orissa,Kakiriguma,0.0
India,Orissa,Kalimela,5.0
India,Orissa,Kandhamal District,3.0
India,Orissa,Karkatpalli,1.0
India,Orissa,Karmaposh,0.0
India,Orissa,Katama,2.0
India,Orissa,Katingia,0.0
India,Orissa,Katulpeta,1.0
India,Orissa,Kendumundi,8.0
India,Orissa,Keonjhar,2.0
India,Orissa,Keonjhar District,2.0
India,Orissa,Khairaput,0.0
India,Orissa,Khejuri,3.0
India,Orissa,Kokrodpalli,8.0
India,Orissa,Koraput,4.0
India,Orissa,Koraput District,15.0
India,Orissa,Kudumuluguma,0.0
India,Orissa,Lachhman Palli,2.0
India,Orissa,Lakhana,2.0
India,Orissa,Lakshimpur,0.0
India,Orissa,Machkund,0.0
India,Orissa,Mahipani,0.0
India,Orissa,Mahupada,1.0
India,Orissa,Mahupadar,0.0
India,Orissa,Malkangiri,24.0
India,Orissa,Malkangiri District,9.0
India,Orissa,Manoharpur,3.0
India,Orissa,Mantriput,1.0
India,Orissa,Markapalli,1.0
India,Orissa,Mayurbhanj,7.0
India,Orissa,Motu,2.0
India,Orissa,Nayagarh District,34.0
India,Orissa,Nuagaon,0.0
India,Orissa,Nuapada,0.0
India,Orissa,Nuapada District,1.0
India,Orissa,Padmagiri,0.0
India,Orissa,Palaspal,2.0
India,Orissa,Paluru,9.0
India,Orissa,Paniganda,0.0
India,Orissa,Peramagauda,9.0
India,Orissa,Pindiki,0.0
India,Orissa,Podia,1.0
India,Orissa,Poteru,0.0
India,Orissa,Raibari,1.0
India,Orissa,Raiboga,0.0
India,Orissa,Raikia,1.0
India,Orissa,Raipanka,0.0
India,Orissa,Rajabandha,1.0
India,Orissa,Ramgiri,1.0
India,Orissa,Ranaba,0.0
India,Orissa,Rayagada District,6.0
India,Orissa,Rebana,1.0
India,Orissa,Rourkela,1.0
India,Orissa,Sambalpur,1.0
India,Orissa,Sambalpur District,0.0
India,Orissa,Sikhapalli,0.0
India,Orissa,Singamundi,0.0
India,Orissa,Sorupali,1.0
India,Orissa,Sundargarh,1.0
India,Orissa,Sundargarh District,5.0
India,Orissa,Tampargarh,1.0
India,Orissa,Tamparsingha,5.0
India,Orissa,Tandapali,0.0
India,Orissa,Tellerai,0.0
India,Orissa,Timanpur,2.0
India,Orissa,Topadihi,3.0
India,Orissa,Unknown,2.0
India,Orissa,Urubali,1.0
India,Puducherry,Puducherry,0.0
India,Punjab,Abohar,20.0
India,Punjab,Adliwala,3.0
India,Punjab,Ahmadgarh,16.0
India,Punjab,Ajnala,23.0
India,Punjab,Alawalpur,6.0
India,Punjab,Amritsar,392.0
India,Punjab,Amritsar District,92.0
India,Punjab,Anandpur Sahib,10.0
India,Punjab,Baba Bakala,1.0
India,Punjab,Baddowal,72.0
India,Punjab,Badhni Kalan,18.0
India,Punjab,Badhni Khurd,1.0
India,Punjab,Bagha Purana,3.0
India,Punjab,Bahian,0.0
India,Punjab,Balachaur,2.0
India,Punjab,Balla,2.0
India,Punjab,Bamiyal,0.0
India,Punjab,Bandala,1.0
India,Punjab,Banur,0.0
India,Punjab,Barnala,40.0
India,Punjab,Batala,118.0
India,Punjab,Batala District,1.0
India,Punjab,Bathinda,2.0
India,Punjab,Bathinda District,6.0
India,Punjab,Beas,5.0
India,Punjab,Bhaga Purana,4.0
India,Punjab,Bhai Ladhu,6.0
India,Punjab,Bhaini Gillan,2.0
India,Punjab,Bhaini Sahib,1.0
India,Punjab,Bhangchari,0.0
India,Punjab,Bhatinda,73.0
India,Punjab,Bhatinda District,5.0
India,Punjab,Bhikhiwind,4.0
India,Punjab,Bhikhowal,22.0
India,Punjab,Bhodiwala,7.0
India,Punjab,Buttar,2.0
India,Punjab,Chaheru,3.0
India,Punjab,Chak Gujran,16.0
India,Punjab,Cheema Khuddi,2.0
India,Punjab,Chheharta,2.0
India,Punjab,Chogawan,2.0
India,Punjab,Chola Sahels,3.0
India,Punjab,Chuhr Chak,25.0
India,Punjab,Darapur,5.0
India,Punjab,Dera Baba Nanek,2.0
India,Punjab,Dhaliwal,6.0
India,Punjab,Dharamkot,2.0
India,Punjab,Dhariwal,11.0
India,Punjab,Dhariwal Kalan,2.0
India,Punjab,Dhilwan,1.0
India,Punjab,Dhuri,0.0
India,Punjab,Dinanagar,14.0
India,Punjab,Dubli,4.0
India,Punjab,Dulewal,1.0
India,Punjab,Faridkot,21.0
India,Punjab,Faridkot District,9.0
India,Punjab,Fatahpur,6.0
India,Punjab,Fatehgarh Churian,2.0
India,Punjab,Fattuwal,1.0
India,Punjab,Ferozepur,2.0
India,Punjab,Ferozepur District,2.0
India,Punjab,Firozpur,35.0
India,Punjab,Firozpur District,33.0
India,Punjab,Gatta Badshah,19.0
India,Punjab,Gharyala,2.0
India,Punjab,Goraya,1.0
India,Punjab,Gujarpura,10.0
India,Punjab,Gulab Singh Wala,7.0
India,Punjab,Gulami Wala,1.0
India,Punjab,Guman,1.0
India,Punjab,Gumang Kalaveli,1.0
India,Punjab,Gurdaspur,42.0
India,Punjab,Gurdaspur District,25.0
India,Punjab,Halwara,0.0
India,Punjab,Harchowal,0.0
India,Punjab,Hargobindpur,2.0
India,Punjab,Harike,2.0
India,Punjab,Hoshiapur,16.0
India,Punjab,Hoshiapur District,8.0
India,Punjab,Hoshiarpur,1.0
India,Punjab,Jagdev Kalan,13.0
India,Punjab,Jaghera,2.0
India,Punjab,Jagraon,23.0
India,Punjab,Jahan Khelan,1.0
India,Punjab,Jaintipur,2.0
India,Punjab,Jaito,2.0
India,Punjab,Jalandar,2.0
India,Punjab,Jalandhar,114.0
India,Punjab,Jalandhar District,20.0
India,Punjab,Jalota,1.0
India,Punjab,Jandiala,2.0
India,Punjab,Jandiala District,1.0
India,Punjab,Jatana,4.0
India,Punjab,Jhabal Mannan,2.0
India,Punjab,Jhalian,1.0
India,Punjab,Jhandoke,2.0
India,Punjab,Jhangerian,4.0
India,Punjab,Jhugian,5.0
India,Punjab,Jodhan Nagri,4.0
India,Punjab,Jogiana,1.0
India,Punjab,Johal,1.0
India,Punjab,Kabarwala,20.0
India,Punjab,Kala Afghana,2.0
India,Punjab,Kaler,6.0
India,Punjab,Kang Araiyan,1.0
India,Punjab,Kapurthala,7.0
India,Punjab,Kapurthala District,3.0
India,Punjab,Karmuwal,13.0
India,Punjab,Kathlore,1.0
India,Punjab,Kathu Nangal,0.0
India,Punjab,Kauni,1.0
India,Punjab,Khabe Rajputan,2.0
India,Punjab,Khadur Sahib,2.0
India,Punjab,Khanewal,1.0
India,Punjab,Khanna,5.0
India,Punjab,Khanpur,1.0
India,Punjab,Kharar,8.0
India,Punjab,Khera,4.0
India,Punjab,Khilchian,8.0
India,Punjab,Kila Raipur,48.0
India,Punjab,Kiratpur,0.0
India,Punjab,Kishanpura,1.0
India,Punjab,Kot Budha,5.0
India,Punjab,Kot Kapura,4.0
India,Punjab,Kot Sukhia,4.0
India,Punjab,Kothi Rai,1.0
India,Punjab,Kotkapura,0.0
India,Punjab,Kular,2.0
India,Punjab,Kulian,4.0
India,Punjab,Kuriwala,1.0
India,Punjab,Kutbewala,0.0
India,Punjab,Lakhmir Pura,1.0
India,Punjab,Lakhuwal,1.0
India,Punjab,Lalru,0.0
India,Punjab,Langeri,1.0
India,Punjab,Longowal,1.0
India,Punjab,Lopoke,3.0
India,Punjab,Ludhiana,166.0
India,Punjab,Ludhiana District,11.0
India,Punjab,Machchiwara,1.0
India,Punjab,Madoke,2.0
India,Punjab,Majitha,1.0
India,Punjab,Majitha District,6.0
India,Punjab,Makhu,4.0
India,Punjab,Malan Wala,1.0
India,Punjab,Malasian Bajan,1.0
India,Punjab,Malerkotla,10.0
India,Punjab,Maloke,14.0
India,Punjab,Manawala,1.0
India,Punjab,Mann,1.0
India,Punjab,Manochahal Kalan,1.0
India,Punjab,Mansa,5.0
India,Punjab,Mansa District,1.0
India,Punjab,Mattewal,0.0
India,Punjab,Maur,7.0
India,Punjab,Mehma,1.0
India,Punjab,Mehtiana,7.0
India,Punjab,Mettewal,7.0
India,Punjab,Moga,38.0
India,Punjab,Mohali,2.0
India,Punjab,Mojowal,1.0
India,Punjab,Mothan Wala,1.0
India,Punjab,Muchhal,2.0
India,Punjab,Mudki,2.0
India,Punjab,Mukerian,0.0
India,Punjab,Mullanpur Garibdass,0.0
India,Punjab,Nabha,0.0
India,Punjab,Nakodar,3.0
India,Punjab,Nangal Labana,0.0
India,Punjab,Nathuchak,4.0
India,Punjab,Nihalke,0.0
India,Punjab,Pakhoke,0.0
India,Punjab,Palahi,1.0
India,Punjab,Pandori,4.0
India,Punjab,Panjwar,6.0
India,Punjab,Pathankot,64.0
India,Punjab,Patiala,46.0
India,Punjab,Patiala District,19.0
India,Punjab,Payal,8.0
India,Punjab,Peer Mohamed,0.0
India,Punjab,Phagwara,4.0
India,Punjab,Pherurain,1.0
India,Punjab,Qadian,1.0
India,Punjab,Rahon,2.0
India,Punjab,Rajo Majra,4.0
India,Punjab,Rajoke,8.0
India,Punjab,Rama,1.0
India,Punjab,Rama Mandi,3.0
India,Punjab,Rampura Phul,1.0
India,Punjab,Ratoke,1.0
India,Punjab,Reru Chowk,0.0
India,Punjab,Rupar,1.0
India,Punjab,Rupnagar,6.0
India,Punjab,Rupnagar District,4.0
India,Punjab,Rure Asal,12.0
India,Punjab,Rure Kalan,4.0
India,Punjab,Ruriwala,3.0
India,Punjab,Sakohan,4.0
India,Punjab,Samana,16.0
India,Punjab,Sangrur,5.0
India,Punjab,Sangrur District,9.0
India,Punjab,Santu Nangal,3.0
India,Punjab,Sarai Amanat Khan,4.0
India,Punjab,Sardulgarh,2.0
India,Punjab,Sarhali Khurd,1.0
India,Punjab,Sarowala,5.0
India,Punjab,Satnaur,2.0
India,Punjab,Sehjada,0.0
India,Punjab,Shahpur Jajan,7.0
India,Punjab,Sharinwala,8.0
India,Punjab,Sidhwan,16.0
India,Punjab,Sirhind,0.0
India,Punjab,Sohal,2.0
India,Punjab,Sohian,47.0
India,Punjab,Sotha,1.0
India,Punjab,Sri Hargobindpur,0.0
India,Punjab,Sri Muktsar Sahib,4.0
India,Punjab,Sultanpur Lodhi,1.0
India,Punjab,Sunder Chak,9.0
India,Punjab,Takhtu Chak,2.0
India,Punjab,Talwandi Bhai,25.0
India,Punjab,Talwandi Rai Dado,1.0
India,Punjab,Talwandi Sabo,2.0
India,Punjab,Tapa,0.0
India,Punjab,Tarkhan Majra,8.0
India,Punjab,Tarn Taran,51.0
India,Punjab,Tarsikka,5.0
India,Punjab,Thathian,3.0
India,Punjab,Thinda,1.0
India,Punjab,Tigri,3.0
India,Punjab,Timmowal,3.0
India,Punjab,Toor,1.0
India,Punjab,Udhoke,7.0
India,Punjab,Udhonaugal,1.0
India,Punjab,Umra Nangal,0.0
India,Punjab,Unknown,294.0
India,Punjab,Urmar Tanda,13.0
India,Punjab,Vallah,1.0
India,Punjab,Valtoha,1.0
India,Punjab,Virk,1.0
India,Punjab,Wadala Kalan,4.0
India,Punjab,Zira,3.0
India,Rajasthan,Ajmer,3.0
India,Rajasthan,Atwal,3.0
India,Rajasthan,Banswara,0.0
India,Rajasthan,Bapui,1.0
India,Rajasthan,Behror,0.0
India,Rajasthan,Bhairopura,10.0
India,Rajasthan,Bholi,1.0
India,Rajasthan,Dariba,1.0
India,Rajasthan,Dohni,0.0
India,Rajasthan,Gadhwala,1.0
India,Rajasthan,Ganganagar District,0.0
India,Rajasthan,Gothra,1.0
India,Rajasthan,Gujarpur,11.0
India,Rajasthan,Hejampura,5.0
India,Rajasthan,Jaipur,101.0
India,Rajasthan,Jhalawar District,0.0
India,Rajasthan,Jodhpur,1.0
India,Rajasthan,Kamalawala,4.0
India,Rajasthan,Kararwala,5.0
India,Rajasthan,Mahwa,14.0
India,Rajasthan,Murki,3.0
India,Rajasthan,Nasirabad,0.0
India,Rajasthan,Panchala Siddha,0.0
India,Rajasthan,Raisingh Nagar,4.0
India,Rajasthan,Rasulpur,10.0
India,Rajasthan,Sapotara,0.0
India,Rajasthan,Shekhawala,1.0
India,Rajasthan,Sri Ganganagar,7.0
India,Rajasthan,Suratgarh,0.0
India,Rajasthan,Udaipur,1.0
India,Rajasthan,Unknown,12.0
India,Sikkim,Geyzing,0.0
India,Sikkim,Unknown,0.0
India,Tamil Nadu,Adukkamparai,0.0
India,Tamil Nadu,Alampatti,0.0
India,Tamil Nadu,Alangudi,0.0
India,Tamil Nadu,Alangulam,1.0
India,Tamil Nadu,Alapakkam,0.0
India,Tamil Nadu,Annasagaram,0.0
India,Tamil Nadu,Avaniyapuram,7.0
India,Tamil Nadu,Avarampalayam,0.0
India,Tamil Nadu,Bharathinagar,0.0
India,Tamil Nadu,Chennai,89.0
India,Tamil Nadu,Chidabaram,0.0
India,Tamil Nadu,Coimbatore,60.0
India,Tamil Nadu,Cuddalore,0.0
India,Tamil Nadu,Deevakottai,0.0
India,Tamil Nadu,Dharmapuri,0.0
India,Tamil Nadu,Dindigul,1.0
India,Tamil Nadu,Dindigul District,0.0
India,Tamil Nadu,Erode,0.0
India,Tamil Nadu,Gajanur,0.0
India,Tamil Nadu,Idinthakarai,0.0
India,Tamil Nadu,Kangayam,0.0
India,Tamil Nadu,Karaikudi,0.0
India,Tamil Nadu,Kariapatti District,2.0
India,Tamil Nadu,Kattur,0.0
India,Tamil Nadu,Kavarapalayam,0.0
India,Tamil Nadu,Kilangattur,0.0
India,Tamil Nadu,Kirumampakkam,1.0
India,Tamil Nadu,Kolathur,0.0
India,Tamil Nadu,Kottampatty,0.0
India,Tamil Nadu,Kottilpadu,0.0
India,Tamil Nadu,Kurumbatti,0.0
India,Tamil Nadu,Madurai,0.0
India,Tamil Nadu,Madurai City,0.0
India,Tamil Nadu,Madurai District,0.0
India,Tamil Nadu,Malaipattu,0.0
India,Tamil Nadu,Managiri,0.0
India,Tamil Nadu,Manampathi,2.0
India,Tamil Nadu,Mettupatti,0.0
India,Tamil Nadu,Namakkal,0.0
India,Tamil Nadu,Nandhavanappatty,1.0
India,Tamil Nadu,Neikuppai,1.0
India,Tamil Nadu,Padanthalumoodu,1.0
India,Tamil Nadu,Pasumpon,0.0
India,Tamil Nadu,Pattukottai,0.0
India,Tamil Nadu,Perambalur,0.0
India,Tamil Nadu,Peravurani,0.0
India,Tamil Nadu,Periyakumati,0.0
India,Tamil Nadu,Periyapalayam,0.0
India,Tamil Nadu,Pollachi,0.0
India,Tamil Nadu,Rajapalayam,7.0
India,Tamil Nadu,Salem,1.0
India,Tamil Nadu,Salem District,1.0
India,Tamil Nadu,Sandarpuram,0.0
India,Tamil Nadu,Senthur,20.0
India,Tamil Nadu,Shoolagiri,0.0
India,Tamil Nadu,Sivaganga,0.0
India,Tamil Nadu,Sivagangai District,0.0
India,Tamil Nadu,Sivapuram,0.0
India,Tamil Nadu,Sriperumbudur,0.0
India,Tamil Nadu,Sriperumpudur,15.0
India,Tamil Nadu,Tamil Nadu,0.0
India,Tamil Nadu,Teppakulam,0.0
India,Tamil Nadu,Thanjavur,0.0
India,Tamil Nadu,Theni,0.0
India,Tamil Nadu,Thirumayam,0.0
India,Tamil Nadu,Thiruparankundram,0.0
India,Tamil Nadu,Thiruvaiyaru,0.0
India,Tamil Nadu,Thondamuthur,0.0
India,Tamil Nadu,Thoothukudi,0.0
India,Tamil Nadu,Thottipalayam,30.0
India,Tamil Nadu,Thudiyalur,0.0
India,Tamil Nadu,Tiruchirappalli,0.0
India,Tamil Nadu,Tirupattur,6.0
India,Tamil Nadu,Tiruppur,0.0
India,Tamil Nadu,Tiruvallur District,0.0
India,Tamil Nadu,Tiruvannamalai,0.0
India,Tamil Nadu,Tsunami Nagar,0.0
India,Tamil Nadu,Unknown,5.0
India,Tamil Nadu,Uthangudi,0.0
India,Tamil Nadu,Vellore,1.0
India,Tamil Nadu,Villupuram,0.0
India,Telangana,Alligudem,1.0
India,Telangana,Alubaka,1.0
India,Telangana,Annaram,0.0
India,Telangana,Bhadrachalam,0.0
India,Telangana,Bhadradri Kothagudem District,0.0
India,Telangana,Bhupalpally,0.0
India,Telangana,Bhupatiraopet,0.0
India,Telangana,Bodhanelli,0.0
India,Telangana,Chennapuram,0.0
India,Telangana,Cherla,0.0
India,Telangana,Cherlamandal,0.0
India,Telangana,Chintur,0.0
India,Telangana,Edira,0.0
India,Telangana,Gudem,0.0
India,Telangana,Hyderabad,0.0
India,Telangana,Kheriguda,1.0
India,Telangana,Kothaguda,0.0
India,Telangana,Kothagudem,0.0
India,Telangana,Kothur,1.0
India,Telangana,Kurnapally,1.0
India,Telangana,Lachigudem,1.0
India,Telangana,Metlacheruvu,0.0
India,Telangana,Nuguru,1.0
India,Telangana,Paidigudem,0.0
India,Telangana,Pedamidisileru,0.0
India,Telangana,Peddamidisileru,1.0
India,Telangana,Pusuguppa,0.0
India,Telangana,Rachapalli,0.0
India,Telangana,Ramachandrapur,0.0
India,Telangana,Sarivela,0.0
India,Telangana,Satyanarayanapuram,0.0
India,Telangana,Suravidu,0.0
India,Telangana,Suryapet,0.0
India,Telangana,Tekulagudem,0.0
India,Telangana,Tippapur,0.0
India,Telangana,Tippapuram,1.0
India,Telangana,Tiryani,0.0
India,Telangana,Utthedu Gollagudem,0.0
India,Telangana,Uyyalamadugu,0.0
India,Telangana,Veerapuram,1.0
India,Telangana,Venkatapuram,0.0
India,Tripura,Abhoynagar,0.0
India,Tripura,Agartala,18.0
India,Tripura,Agartala District,7.0
India,Tripura,Amarpur,5.0
India,Tripura,Ambassa,0.0
India,Tripura,Atharobola,0.0
India,Tripura,Attamohanpara,3.0
India,Tripura,Baghber,25.0
India,Tripura,Bahadurpara,3.0
India,Tripura,Bampu,13.0
India,Tripura,Bangdar,8.0
India,Tripura,Baramura,0.0
India,Tripura,Belbari,0.0
India,Tripura,Bhagirath Para,0.0
India,Tripura,Bishnupur,1.0
India,Tripura,Bishramganj,2.0
India,Tripura,Champahaur,4.0
India,Tripura,Chawmanu,1.0
India,Tripura,Dhalai District,30.0
India,Tripura,Dhurai Sambrai,6.0
India,Tripura,Fimnacherra,19.0
India,Tripura,Gabtali,0.0
India,Tripura,Gandachera,1.0
India,Tripura,Gandacherra,0.0
India,Tripura,Gomati District,0.0
India,Tripura,Hazrapara,8.0
India,Tripura,Jampui,0.0
India,Tripura,Jampuijala,1.0
India,Tripura,Jay Nagar,0.0
India,Tripura,Jirania,1.0
India,Tripura,Joychandra Para,0.0
India,Tripura,Kailasahar,0.0
India,Tripura,Kalyanpur,20.0
India,Tripura,Kamlapur,1.0
