country_txt,provstate,city,gname,nkill
Afghanistan,Wardak,Hafta Asiab,Taliban,0.0
Afghanistan,Wardak,Hassan Khel,Taliban,0.0
Afghanistan,Wardak,Hazrat,Taliban,2.0
Afghanistan,Wardak,Hisa-I-Awali Bihsud District,Taliban,0.0
Afghanistan,Wardak,Ismail Khel,Taliban,7.0
Afghanistan,Wardak,Ismailkhil,Taliban,15.0
Afghanistan,Wardak,Jaghatu,Taliban,3.0
Afghanistan,Wardak,Jaghatu District,Taliban,41.0
Afghanistan,Wardak,Jaghtu District,Taliban,1.0
Afghanistan,Wardak,Jalrez,Hizb-I-Islami,0.0
Afghanistan,Wardak,Jalrez,Taliban,26.0
Afghanistan,Wardak,Jalrez District,Haqqani Network,0.0
Afghanistan,Wardak,Jalrez District,Taliban,81.0
Afghanistan,Wardak,Kani Ezzat,Taliban,1.0
Afghanistan,Wardak,Karim Daad,Taliban,6.0
Afghanistan,Wardak,Karimdad,Taliban,0.0
Afghanistan,Wardak,Karokhil,Taliban,0.0
Afghanistan,Wardak,Kasmir Qala,Hizb-I-Islami,0.0
Afghanistan,Wardak,Khanjan Khel,Taliban,4.0
Afghanistan,Wardak,Khwaja Sahib,Taliban,9.0
Afghanistan,Wardak,Kot-E Ashro,Taliban,10.0
Afghanistan,Wardak,Kota Ashar,Taliban,2.0
Afghanistan,Wardak,Kotal Nobat Ab,Taliban,5.0
Afghanistan,Wardak,Lalakhel,Taliban,1.0
Afghanistan,Wardak,Mali Khel,Taliban,5.0
Afghanistan,Wardak,Mangali,Taliban,14.0
Afghanistan,Wardak,Mashin Qala,Taliban,1.0
Afghanistan,Wardak,Maydan Shahr,Harakat-I-Inqilahi-I-Islami,1.0
Afghanistan,Wardak,Maydan Shahr,Hizb-I-Islami,3.0
Afghanistan,Wardak,Maydan Shahr,Taliban,71.0
Afghanistan,Wardak,Maydan Shahr District,Taliban,129.0
Afghanistan,Wardak,Meran,Taliban,3.0
Afghanistan,Wardak,Mirhazar,Taliban,5.0
Afghanistan,Wardak,Mohammad Quli,Taliban,8.0
Afghanistan,Wardak,Mulla Khel,Taliban,6.0
Afghanistan,Wardak,Nirkh District,Taliban,29.0
Afghanistan,Wardak,Noor Mohammadkhel,Taliban,0.0
Afghanistan,Wardak,Nur Khel,Taliban,15.0
Afghanistan,Wardak,Otara,Taliban,3.0
Afghanistan,Wardak,Pul-Mehrab,Taliban,0.0
Afghanistan,Wardak,Saa Qala,Taliban,2.0
Afghanistan,Wardak,Saidabad District,Taliban,1.0
Afghanistan,Wardak,Salar,Taliban,26.0
Afghanistan,Wardak,Sara Kala,Taliban,3.0
Afghanistan,Wardak,Saydabad,Haqqani Network,0.0
Afghanistan,Wardak,Saydabad,Taliban,18.0
Afghanistan,Wardak,Saydabad District,Hizb-I-Islami,0.0
Afghanistan,Wardak,Saydabad District,Taliban,157.0
Afghanistan,Wardak,Shash Gao,Taliban,1.0
Afghanistan,Wardak,Shash Gaw,Taliban,4.0
Afghanistan,Wardak,Shatar,Taliban,2.0
Afghanistan,Wardak,Shatir,Taliban,0.0
Afghanistan,Wardak,Sheikhabad,Taliban,2.0
Afghanistan,Wardak,Sher Khan,Taliban,2.0
Afghanistan,Wardak,Shirazi,Taliban,0.0
Afghanistan,Wardak,Siya Petab,Taliban,0.0
Afghanistan,Wardak,Soltankhel,Taliban,3.0
Afghanistan,Wardak,Sorpal,Taliban,0.0
Afghanistan,Wardak,Srah Kala,Taliban,1.0
Afghanistan,Wardak,Suliman Khil,Taliban,3.0
Afghanistan,Wardak,Sultankhel,Taliban,4.0
Afghanistan,Wardak,Syyid Khail,Taliban,7.0
Afghanistan,Wardak,Unknown,Haqqani Network,5.0
Afghanistan,Wardak,Unknown,Taliban,64.0
Afghanistan,Wardak,Wardak,Taliban,13.0
Afghanistan,Wardak,Yousufkhil,Taliban,2.0
Afghanistan,Wardak,Zaywalayat,Taliban,0.0
Afghanistan,Wardak,Zenkhelo,Taliban,3.0
Afghanistan,Wardak,Zewlat,Taliban,16.0
Afghanistan,Zabul,Adbul Raoof Kala,Taliban,5.0
Afghanistan,Zabul,Ahmad Shah Khel,Taliban,0.0
Afghanistan,Zabul,Anzergai,Taliban,0.0
Afghanistan,Zabul,Argahandab District,Taliban,193.0
Afghanistan,Zabul,Arghandab District,Taliban,39.0
Afghanistan,Zabul,Ataghar,Taliban,3.0
Afghanistan,Zabul,Atghar District,Taliban,53.0
Afghanistan,Zabul,Bagh,Taliban,6.0
Afghanistan,Zabul,Baho Qala,Taliban,2.0
Afghanistan,Zabul,Bakurzay,Taliban,1.0
Afghanistan,Zabul,Barakzai,Taliban,0.0
Afghanistan,Zabul,Chenar,Militants,1.0
Afghanistan,Zabul,Chino,Taliban,1.0
Afghanistan,Zabul,Dab Kotal,Taliban,1.0
Afghanistan,Zabul,Darwazagi,Taliban,11.0
Afghanistan,Zabul,Dawran,Taliban,29.0
Afghanistan,Zabul,Daychopan,Taliban,2.0
Afghanistan,Zabul,Daychopan District,Taliban,67.0
Afghanistan,Zabul,Hassan Karez,Taliban,1.0
Afghanistan,Zabul,Hazarat,Taliban,1.0
Afghanistan,Zabul,Ibrahim Manda,Taliban,3.0
Afghanistan,Zabul,Jaldak,Taliban,10.0
Afghanistan,Zabul,Kakar District,Khorasan Chapter Of The Islamic State,1.0
Afghanistan,Zabul,Kakar District,Taliban,20.0
Afghanistan,Zabul,Kala Khel,Taliban,0.0
Afghanistan,Zabul,Kam Karez,Taliban,2.0
Afghanistan,Zabul,Kandikhel,Taliban,5.0
Afghanistan,Zabul,Kechi,Taliban,2.0
Afghanistan,Zabul,Khado,Taliban,0.0
Afghanistan,Zabul,Khak-E Afghan,Taliban,4.0
Afghanistan,Zabul,Khaki,Taliban,4.0
Afghanistan,Zabul,Khala,Taliban,0.0
Afghanistan,Zabul,Khali,Taliban,1.0
Afghanistan,Zabul,Khan,Taliban,7.0
Afghanistan,Zabul,Khan Kalai,Taliban,1.0
Afghanistan,Zabul,Khar Joy,Taliban,0.0
Afghanistan,Zabul,Kotal,Taliban,0.0
Afghanistan,Zabul,Lalai,Taliban,5.0
Afghanistan,Zabul,Lodino,Taliban,3.0
Afghanistan,Zabul,Loy Shor,Taliban,8.0
Afghanistan,Zabul,Mirano,Taliban,2.0
Afghanistan,Zabul,Mizan,Taliban,2.0
Afghanistan,Zabul,Mizan District,Taliban,82.0
Afghanistan,Zabul,Mullah Din,Taliban,5.0
Afghanistan,Zabul,Musazai,Taliban,1.0
Afghanistan,Zabul,Nasir,Taliban,4.0
Afghanistan,Zabul,Naw Bahar District,Taliban,69.0
Afghanistan,Zabul,Noorak,Taliban,15.0
Afghanistan,Zabul,Noork,Taliban,18.0
Afghanistan,Zabul,Nowkhez,Taliban,2.0
Afghanistan,Zabul,Pole Sowz,Taliban,1.0
Afghanistan,Zabul,Qalat,Taliban,244.0
Afghanistan,Zabul,Qalat District,Taliban,1.0
Afghanistan,Zabul,Qaleh Rashid,Taliban,5.0
Afghanistan,Zabul,Qarah Bagh,Taliban,3.0
Afghanistan,Zabul,Sangar Manda,Taliban,2.0
Afghanistan,Zabul,Sardar,Taliban,6.0
Afghanistan,Zabul,Sayeed Jan,Taliban,8.0
Afghanistan,Zabul,Seeng,Taliban,3.0
Afghanistan,Zabul,Seorai,Taliban,6.0
Afghanistan,Zabul,Sewri,Taliban,7.0
Afghanistan,Zabul,Shah Hasankhel,Taliban,10.0
Afghanistan,Zabul,Shah Joy,Taliban,14.0
Afghanistan,Zabul,Shah Joy District,Taliban,5.0
Afghanistan,Zabul,Shahjoy,Taliban,10.0
Afghanistan,Zabul,Shahjoy District,Islamic Movement Of Uzbekistan (Imu),3.0
Afghanistan,Zabul,Shahjoy District,Taliban,140.0
Afghanistan,Zabul,Shahr-E Safa,Taliban,104.0
Afghanistan,Zabul,Shahr-E Safa District,Taliban,0.0
Afghanistan,Zabul,Shamulzayi,Taliban,13.0
Afghanistan,Zabul,Shamulzayi District,Taliban,88.0
Afghanistan,Zabul,Shinkay,Taliban,26.0
Afghanistan,Zabul,Shinkay District,Taliban,50.0
Afghanistan,Zabul,Shobar,Taliban,1.0
Afghanistan,Zabul,Sori,Taliban,5.0
Afghanistan,Zabul,Sorkhi Sang,Taliban,8.0
Afghanistan,Zabul,Spin Ghabargah,Taliban,0.0
Afghanistan,Zabul,Spin Ghbarg,Taliban,12.0
Afghanistan,Zabul,Spin Poti,Taliban,2.0
Afghanistan,Zabul,Surai,Taliban,7.0
Afghanistan,Zabul,Surkhsang,Taliban,21.0
Afghanistan,Zabul,Sweri,Taliban,15.0
Afghanistan,Zabul,Syuri,Taliban,3.0
Afghanistan,Zabul,Tarnak Wa Jaldak District,Taliban,13.0
Afghanistan,Zabul,Tazi,Taliban,4.0
Afghanistan,Zabul,Unknown,Militants,2.0
Afghanistan,Zabul,Unknown,Taliban,95.0
Afghanistan,Zabul,Wicha Kholai,Taliban,4.0
Afghanistan,Zabul,Yawalak Tangi,Taliban,4.0
Afghanistan,Zabul,Zanjir,Taliban,4.0
Afghanistan,Zabul,Zhay,Taliban,6.0
Afghanistan,Zabul,Ziarat,Taliban,5.0
Albania,Vlore,Vlore,Muslim Extremists,0.0
Algeria,Adrar,Timiaouine,Algeria Province Of The Islamic State,2.0
Algeria,Ain Defla,Ain Benian,Islamist Extremists,0.0
Algeria,Ain Defla,Ain Defla,Islamic Salvation Front (Fis),7.0
Algeria,Ain Defla,Ain Defla,Moslem Activists,1.0
Algeria,Ain Defla,Ain Defla,Muslim Militants,1.0
Algeria,Ain Defla,Bordj Emir Khaled,Islamist Extremists,14.0
Algeria,Ain Defla,Boumedfaa,Muslim Fundamentalists,7.0
Algeria,Ain Defla,Gaadet Lahdjar,Al-Qaida In The Islamic Maghreb (Aqim),1.0
Algeria,Ain Defla,Khemis Miliana,Al-Qaida In The Islamic Maghreb (Aqim),1.0
Algeria,Ain Defla,Khemis Miliana,Armed Islamic Group (Gia),47.0
Algeria,Ain Defla,Khemis Miliana,Islamist Extremists,8.0
Algeria,Ain Defla,Khemis-Miliana,Islamist Extremists,0.0
Algeria,Ain Defla,Oued Chorfa,Muslim Militants,13.0
Algeria,Ain Defla,Sidi Abdelkrim,Muslim Rebels,2.0
Algeria,Ain Defla,Sidi Lakdar,Muslim Extremists,9.0
Algeria,Ain Defla,Slama,Fundamentalists,0.0
Algeria,Ain Defla,Theneiet El-Had,Armed Islamic Group (Gia),0.0
Algeria,Ain Defla,Unknown,Al-Qaida In The Islamic Maghreb (Aqim),10.0
Algeria,Ain Defla,Youssaufia,Islamic Salvation Front (Fis),1.0
Algeria,Ain Defla,Zeboudja,Salafist Group For Preaching And Fighting (Gspc),1.0
Algeria,Ain Defla Province,El Khemis,Gunmen,8.0
Algeria,Ain Defla Province,Khemis Miliana,Muslim Rebels,14.0
Algeria,Ain Temouchent,Djafra,Islamist Extremists,1.0
Algeria,Ain Temouchent,Sidi El Madani,Islamist Extremists,38.0
Algeria,Algiers,Ain Naadja,Armed Islamic Group (Gia),1.0
Algeria,Algiers,Ain Taya,Islamic Salvation Front (Fis),1.0
Algeria,Algiers,Ait Said,Salafist Group For Preaching And Fighting (Gspc),0.0
Algeria,Algiers,Algiers,Al-Qaida In The Islamic Maghreb (Aqim),80.0
Algeria,Algiers,Algiers,Algerian Islamic Extremists,4.0
Algeria,Algiers,Algiers,Armed Islamic Group (Gia),153.0
Algeria,Algiers,Algiers,Armed People,2.0
Algeria,Algiers,Algiers,Committee Of Coordination,1.0
Algeria,Algiers,Algiers,Islamic Salvation Front (Fis),59.0
Algeria,Algiers,Algiers,Islamist Extremists,145.0
Algeria,Algiers,Algiers,Jihad Islamic League Front,4.0
Algeria,Algiers,Algiers,Kach,2.0
Algeria,Algiers,Algiers,Kamal Boulander Group,2.0
Algeria,Algiers,Algiers,Moslem Activists,26.0
Algeria,Algiers,Algiers,Muslim Fundamentalists,28.0
Algeria,Algiers,Algiers,Muslim Militants,1.0
Algeria,Algiers,Algiers,Muslim Rebels,8.0
Algeria,Algiers,Algiers,Popular Front For The Liberation Of Palestine (Pflp),0.0
Algeria,Algiers,Algiers,Salafist Group For Preaching And Fighting (Gspc),1.0
Algeria,Algiers,Algiers,Students,0.0
Algeria,Algiers,Algiers,Union Of Peaceful Citizens Of Algeria,0.0
Algeria,Algiers,Algiers,Zionist Resistance Fighters,1.0
Algeria,Algiers,Bab El Oued,Algerian Islamic Extremists,0.0
Algeria,Algiers,Bab Ezzouar,Algerian Islamic Extremists,1.0
Algeria,Algiers,Baba Ali,Islamist Extremists,15.0
Algeria,Algiers,Baba Hassen,Islamic Salvation Front (Fis),10.0
Algeria,Algiers,Bachdjerah,Islamic Salvation Front (Fis),1.0
Algeria,Algiers,Bachdjerah,Islamist Extremists,1.0
Algeria,Algiers,Bachdjerah,Muslim Fundamentalists,1.0
Algeria,Algiers,Baraki,Armed Islamic Group (Gia),0.0
Algeria,Algiers,Baraki,Islamic Salvation Front (Fis),3.0
Algeria,Algiers,Ben Zerga,Islamic Salvation Front (Fis),1.0
Algeria,Algiers,Ben Zireg,Moslem Activists,5.0
Algeria,Algiers,Birkhadem,Algerian Islamic Extremists,5.0
Algeria,Algiers,Birkhadem,Islamic Salvation Front (Fis),1.0
Algeria,Algiers,Birtouta,Armed Islamic Group (Gia),3.0
Algeria,Algiers,Bordj El Bahri,Muslim Fundamentalists,1.0
Algeria,Algiers,Bordj El Kiffan,Islamic Salvation Front (Fis),0.0
Algeria,Algiers,Bordj El Kiffan,Islamist Extremists,1.0
Algeria,Algiers,Bordj El Kiffan,Salafist Group For Preaching And Fighting (Gspc),0.0
Algeria,Algiers,Bouchaoui,Algerian Islamic Extremists,0.0
Algeria,Algiers,Boudouaou El-Bahri,Armed Islamic Group (Gia),1.0
Algeria,Algiers,Boumaati,Salafist Group For Preaching And Fighting (Gspc),1.0
Algeria,Algiers,Dar El Beida,Algerian Islamic Extremists,3.0
Algeria,Algiers,Haouch Sahraoui,Armed Islamic Group (Gia),200.0
Algeria,Algiers,Heraoua,Islamist Extremists,28.0
Algeria,Algiers,Khemis Miliana,Armed Islamic Group (Gia),7.0
Algeria,Algiers,Kouba,Islamic Salvation Front (Fis),0.0
Algeria,Algiers,Kouba,Islamist Extremists,0.0
Algeria,Algiers,Kouba,Muslim Fundamentalists,1.0
Algeria,Algiers,Kouba,Muslim Militants,0.0
Algeria,Algiers,Mohammedia,Islamist Extremists,0.0
Algeria,Algiers,Oued Ouchayeh,Muslim Fundamentalists,5.0
Algeria,Algiers,Ouled Mendil,Muslim Militants,2.0
Algeria,Algiers,Ras El Ain,Armed Islamic Group (Gia),22.0
Algeria,Algiers,Raïs Hamidou,Algerian Islamic Extremists,0.0
Algeria,Algiers,Reghaia City,Armed Islamic Group (Gia),2.0
Algeria,Algiers,Réghaïa,Salafist Group For Preaching And Fighting (Gspc),1.0
Algeria,Algiers,Saoula,Armed Islamic Group (Gia),1.0
Algeria,Algiers,Saoula,Islamic Salvation Front (Fis),1.0
Algeria,Algiers,Sidi Hamed,Armed Islamic Group (Gia),0.0
Algeria,Algiers,Sidi Moussa,Armed Islamic Group (Gia),10.0
Algeria,Algiers,Sidi Moussa,Islamist Extremists,0.0
Algeria,Algiers,Sidi Moussa,Muslim Militants,1.0
Algeria,Algiers,Staoueli,Algerian Islamic Extremists,0.0
Algeria,Algiers,Unknown,Movement Of The Islamic State (Mei),11.0
Algeria,Algiers,Unknown,Muslim Extremists,1.0
Algeria,Algiers Province,Algiers,Muslim Rebels,21.0
Algeria,Amdjoudh Massif,Igoulfen,Al-Qaida In The Islamic Maghreb (Aqim),3.0
Algeria,Annaba,Ain Touta,Algerian Islamic Extremists,0.0
Algeria,Annaba,Annaba,Algerian Islamic Extremists,2.0
Algeria,Annaba,Annaba,Islamic Salvation Front (Fis),1.0
Algeria,Annaba,Annaba,Moslem Activists,0.0
Algeria,Annaba,Draa Errich,Algerian Islamic Extremists,3.0
Algeria,Annaba,Oued El Aneb,Armed Islamic Group (Gia),4.0
Algeria,Annaba,Oued El Aneb Village,Muslim Militants,4.0
Algeria,Annaba,Oued-Rich,Algerian Islamic Extremists,1.0
Algeria,Annaba,Saraida,Salafist Group For Preaching And Fighting (Gspc),7.0
Algeria,Annaba,Seraidi,Armed Islamic Group (Gia),1.0
Algeria,Aomar,Krakib,Salafist Group For Preaching And Fighting (Gspc),0.0
Algeria,Aïn Defla,Ain Lechiakh,Algerian Islamic Extremists,0.0
Algeria,Aïn Defla,Ain N'Sour,Algerian Islamic Extremists,2.0
Algeria,Aïn Defla,Ain Torki,Armed Islamic Group (Gia),12.0
Algeria,Aïn Defla,Ait Sidi Maamar,Algerian Islamic Extremists,2.0
Algeria,Aïn Defla,Ben Achour,Algerian Islamic Extremists,13.0
Algeria,Aïn Defla,Ben Allal,Al-Qaida In The Islamic Maghreb (Aqim),15.0
Algeria,Aïn Defla,Bouhdoud,Armed Islamic Group (Gia),11.0
Algeria,Aïn Defla,Cherchell,Al-Qaida In The Islamic Maghreb (Aqim),4.0
Algeria,Aïn Defla,Derrag,Algerian Islamic Extremists,1.0
Algeria,Aïn Defla,Djebabra,Muslim Rebels,5.0
Algeria,Aïn Defla,Douar Djebailia,Armed Islamic Group (Gia),0.0
Algeria,Aïn Defla,El Aioun,Algerian Islamic Extremists,0.0
Algeria,Aïn Defla,Hammam Righa,Algerian Islamic Extremists,1.0
Algeria,Aïn Defla,Khemis Miliana,Algerian Islamic Extremists,19.0
Algeria,Aïn Defla,Khemis Miliana,Muslim Rebels,12.0
Algeria,Aïn Defla,Layoune,Algerian Islamic Extremists,2.0
Algeria,Aïn Defla,Oued Chorfa,Armed Islamic Group (Gia),26.0
Algeria,Aïn Defla,Oued El Djemaa,Algerian Islamic Extremists,1.0
Algeria,Aïn Defla,Ouled Brahim,Algerian Islamic Extremists,3.0
Algeria,Aïn Defla,Sidi Boumaza,Armed Islamic Group (Gia),4.0
Algeria,Aïn Defla,Sidi Bouziane,Salafist Group For Preaching And Fighting (Gspc),6.0
Algeria,Aïn Defla,Sidi Lakhdar,Algerian Islamic Extremists,9.0
Algeria,Aïn Defla,Sidi Medjahed,Salafist Group For Preaching And Fighting (Gspc),8.0
Algeria,Aïn Defla,Tariq Ibn-Ziyad,Algerian Islamic Extremists,7.0
Algeria,Aïn Defla,Tefrant,Armed Islamic Group (Gia),9.0
Algeria,Batna,Ain Touta,Salafist Group For Preaching And Fighting (Gspc),2.0
Algeria,Batna,Arris,Salafist Group For Preaching And Fighting (Gspc),0.0
Algeria,Batna,Barika,Armed Islamic Group (Gia),4.0
Algeria,Batna,Barika,Islamic Salvation Front (Fis),0.0
Algeria,Batna,Batna,Al-Qaida In The Islamic Maghreb (Aqim),17.0
Algeria,Batna,Batna,Algerian Islamic Extremists,0.0
Algeria,Batna,Batna,Gunmen,1.0
Algeria,Batna,Batna,Islamic Salvation Front (Fis),15.0
Algeria,Batna,Batna,Muslim Militants,0.0
Algeria,Batna,Batna,Salafist Group For Preaching And Fighting (Gspc),1.0
Algeria,Batna,Bousselem,Al-Qaida In The Islamic Maghreb (Aqim),15.0
Algeria,Batna,Bouziane,Algerian Islamic Extremists,2.0
Algeria,Batna,Chemora,Algerian Islamic Extremists,2.0
Algeria,Batna,Djebel Chla'La,Algerian Islamic Extremists,0.0
Algeria,Batna,Fadhala,Algerian Islamic Extremists,4.0
Algeria,Batna,Mechtet Agradou,Salafist Group For Preaching And Fighting (Gspc),11.0
Algeria,Batna,Merkounda,Al-Qaida In The Islamic Maghreb (Aqim),0.0
Algeria,Batna,Merouana,Al-Qaida In The Islamic Maghreb (Aqim),4.0
Algeria,Batna,Oued Chaaba,Al-Qaida In The Islamic Maghreb (Aqim),0.0
Algeria,Batna,Ouled Azzouz,Algerian Islamic Extremists,2.0
Algeria,Batna,Seriana,Algerian Islamic Extremists,2.0
Algeria,Batna,T'Kout,Salafist Group For Preaching And Fighting (Gspc),1.0
Algeria,Batna,Tabesbest,Algerian Islamic Extremists,0.0
Algeria,Batna,Tazoult,Muslim Guerrillas,1.0
Algeria,Batna,Theniet El-Abed,Salafist Group For Preaching And Fighting (Gspc),3.0
Algeria,Batna,Timgad,Salafist Group For Preaching And Fighting (Gspc),4.0
Algeria,Batna,Unknown,Islamic Salvation Front (Fis),3.0
Algeria,Batna,Unknown,Salafist Group For Preaching And Fighting (Gspc),10.0
Algeria,Batna Province,Unknown,Al-Qaida In The Islamic Maghreb (Aqim),7.0
Algeria,Bechar,Beni Ounif,Islamist Extremists,29.0
Algeria,Bechar,Vlc. Bechar,Muslim Rebels,11.0
Algeria,Bejaia,Adekar,Salafist Group For Preaching And Fighting (Gspc),1.0
Algeria,Bejaia,Bejaïa,Islamic Salvation Front (Fis),3.0
Algeria,Bejaia,Bejaïa,Muslim Militants,0.0
Algeria,Bejaia,Beni Ksila,Al-Qaida In The Islamic Maghreb (Aqim),2.0
Algeria,Bejaia,Laalam,Islamist Extremists,0.0
Algeria,Bejaia,Tamrijt,Algerian Islamic Extremists,2.0
Algeria,Bejaia,Unknown,Islamist Extremists,7.0
Algeria,Berber,Tamda,Salafist Group For Preaching And Fighting (Gspc),1.0
Algeria,Biskra,Biskra,Tayeb Al-Afghani'S Islamist Group,15.0
Algeria,Biskra,Debdeb,Al-Qaida In The Islamic Maghreb (Aqim),0.0
Algeria,Biskra,Hoaouch,Moslem Activists,1.0
Algeria,Biskra,Lagraf,Salafist Group For Preaching And Fighting (Gspc),5.0
Algeria,Biskra,Mechounech,Al-Qaida In The Islamic Maghreb (Aqim),3.0
Algeria,Biskra,Mzira,Algerian Islamic Extremists,0.0
Algeria,Biskra,Ras El Miad,Salafist Group For Preaching And Fighting (Gspc),18.0
Algeria,Biskra,Theniet El Abed,Salafist Group For Preaching And Fighting (Gspc),43.0
Algeria,Biskra,Zabana,Armed Islamic Group (Gia),13.0
Algeria,Biskra Province,M'Chouneche,Militants,10.0
Algeria,Blida,Aguenni,Salafist Group For Preaching And Fighting (Gspc),5.0
Algeria,Blida,Ain Romana,Armed Islamic Group (Gia),3.0
Algeria,Blida,Amroussa,Muslim Militants,8.0
Algeria,Blida,Ben Omar,Algeria Province Of The Islamic State,0.0
Algeria,Blida,Beni Djemaa,Algerian Islamic Extremists,1.0
Algeria,Blida,Blida,Algerian Islamic Extremists,0.0
Algeria,Blida,Blida,Armed Islamic Group (Gia),36.0
Algeria,Blida,Blida,Islamic Salvation Front (Fis),18.0
Algeria,Blida,Blida,Islamist Extremists,124.0
Algeria,Blida,Blida,Moslem Activists,7.0
Algeria,Blida,Blida,Muslim Fundamentalists,8.0
Algeria,Blida,Blida,Muslim Militants,0.0
Algeria,Blida,Bouarfa,Armed Islamic Group (Gia),12.0
Algeria,Blida,Boufarik,Armed Islamic Group (Gia),3.0
Algeria,Blida,Boufarik,Islamic Salvation Front (Fis),3.0
Algeria,Blida,Boufarik,Islamist Extremists,21.0
Algeria,Blida,Boufarik,Muslim Extremists,1.0
Algeria,Blida,Boufarik,Muslim Fundamentalists,2.0
Algeria,Blida,Bougara,Committee Of Coordination,4.0
Algeria,Blida,Bougara,Moslem Activists,2.0
Algeria,Blida,Boukerdane,Salafist Group For Preaching And Fighting (Gspc),0.0
Algeria,Blida,Chebli,Armed Islamic Group (Gia),48.0
Algeria,Blida,Cherifia,Muslim Rebels,12.0
Algeria,Blida,Chiffa,Armed Islamic Group (Gia),4.0
Algeria,Blida,Chiffa,Muslim Militants,3.0
Algeria,Blida,Chrea,Muslim Rebels,6.0
Algeria,Blida,El Affroun,Muslim Rebels,1.0
Algeria,Blida,El Gard,Armed Islamic Group (Gia),2.0
Algeria,Blida,Hamman Melouane,Muslim Militants,1.0
Algeria,Blida,Haouch Medjadji,Al-Qaida In The Islamic Maghreb (Aqim),1.0
Algeria,Blida,Haouch Nahas,Algerian Islamic Extremists,3.0
Algeria,Blida,Haouch Omar,Islamist Extremists,1.0
Algeria,Blida,Haouch Tourab,Algerian Islamic Extremists,0.0
Algeria,Blida,Keddara,Salafist Group For Preaching And Fighting (Gspc),0.0
Algeria,Blida,Ksar,Islamic Salvation Front (Fis),2.0
Algeria,Blida,Larba,Islamist Extremists,2.0
Algeria,Blida,Larbaa,Al-Qaida In The Islamic Maghreb (Aqim),0.0
Algeria,Blida,Larbaa,Algerian Islamic Extremists,3.0
Algeria,Blida,Larbaa,Armed Islamic Group (Gia),10.0
Algeria,Blida,Larbaa,Islamic Salvation Front (Fis),2.0
Algeria,Blida,Larbaa,Islamist Extremists,2.0
Algeria,Blida,Meftah,Islamist Extremists,2.0
Algeria,Blida,Meftah,Moslem Activists,1.0
Algeria,Blida,Meftahi,Armed Islamic Group (Gia),9.0
Algeria,Blida,Merbouni,Algerian Islamic Extremists,3.0
Algeria,Blida,Merbouni,Algerian Moslem Fundamentalists,3.0
Algeria,Blida,Mouzaia,Armed Islamic Group (Gia),0.0
Algeria,Blida,Mouzaia,Muslim Rebels,18.0
Algeria,Blida,Oued Slama,Islamist Extremists,9.0
Algeria,Blida,Oued-Djemaa,Salafist Group For Preaching And Fighting (Gspc),14.0
Algeria,Blida,Soumaa,Islamic Salvation Front (Fis),1.0
Algeria,Blida,Tabaran,Algerian Islamic Extremists,2.0
Algeria,Blida,Unknown,Armed Islamic Group (Gia),11.0
Algeria,Blida,Zerarkia,Salafist Group For Preaching And Fighting (Gspc),4.0
Algeria,Blida Province,Amroussa,Armed Islamic Group (Gia),15.0
Algeria,Blidu,Oued El Hamel,Armed Islamic Group (Gia),6.0
Algeria,Bordj Bou Arreridj,Lido,Al-Qaida In The Islamic Maghreb (Aqim),1.0
Algeria,Bordj Bou Arreridj,Zemmoura,Muslim Extremists,3.0
Algeria,Bordj Bou Arreridj Province,Mansaurah,Al-Qaida In The Islamic Maghreb (Aqim),19.0
Algeria,Bordj Bour Arreridj,Sidi Slimane,Armed Islamic Group (Gia),3.0
Algeria,Boufarik,Mitidja,Islamist Extremists,1.0
Algeria,Bouira,Ahnif,Al-Qaida In The Islamic Maghreb (Aqim),0.0
Algeria,Bouira,Ahnif,Algerian Islamic Extremists,0.0
Algeria,Bouira,Ahnif,Salafist Group For Preaching And Fighting (Gspc),7.0
Algeria,Bouira,Akrab,Algerian Islamic Extremists,1.0
Algeria,Bouira,Anif,Al-Qaida In The Islamic Maghreb (Aqim),0.0
Algeria,Bouira,Aomar,Al-Qaida In The Islamic Maghreb (Aqim),1.0
Algeria,Bouira,Aomar,Algerian Islamic Extremists,2.0
Algeria,Bouira,Aomar,Salafist Group For Preaching And Fighting (Gspc),9.0
Algeria,Bouira,Ath Mansour,Al-Qaida In The Islamic Maghreb (Aqim),0.0
Algeria,Bouira,Bagas,Algerian Islamic Extremists,0.0
Algeria,Bouira,Bouira,Al-Qaida In The Islamic Maghreb (Aqim),15.0
Algeria,Bouira,Bouira,Algerian Islamic Extremists,1.0
Algeria,Bouira,Bouira,Armed Islamic Group (Gia),1.0
Algeria,Bouira,Bouira,Islamic Salvation Front (Fis),1.0
Algeria,Bouira,Bouira,Muslim Militants,0.0
Algeria,Bouira,Bouira,Salafist Group For Preaching And Fighting (Gspc),4.0
Algeria,Bouira,Cheikhleft,Algerian Islamic Extremists,1.0
Algeria,Bouira,Djebahia,Al-Qaida In The Islamic Maghreb (Aqim),2.0
Algeria,Bouira,Draa El Mizan,Algerian Islamic Extremists,3.0
Algeria,Bouira,El Kadiria,Al-Qaida In The Islamic Maghreb (Aqim),2.0
Algeria,Bouira,Gentar Ahnif,Al-Qaida In The Islamic Maghreb (Aqim),0.0
Algeria,Bouira,Ighzer Oumeziane,Algerian Islamic Extremists,1.0
Algeria,Bouira,Kadiria,Islamic Salvation Front (Fis),1.0
